,수위
240440,1.18
240441,1.18
240442,1.18
240443,1.18
240444,1.18
240445,1.18
240446,1.18
240447,1.18
240448,1.17
240449,1.17
240450,1.17
240451,1.17
240452,1.17
240453,1.17
240454,1.17
240455,1.17
240456,1.17
240457,1.17
240458,1.17
240459,1.17
240460,1.17
240461,1.17
240462,1.17
240463,1.17
240464,1.17
240465,1.17
240466,1.17
240467,1.17
240468,1.17
240469,1.15
240470,1.15
240471,1.14
240472,1.14
240473,1.14
240474,1.14
240475,1.14
240476,1.13
240477,1.13
240478,1.14
240479,1.14
240480,1.14
240481,1.14
240482,1.14
240483,1.14
240484,1.14
240485,1.14
240486,1.14
240487,1.15
240488,1.14
240489,1.14
240490,1.14
240491,1.14
240492,1.13
240493,1.13
240494,1.13
240495,1.13
240496,1.13
240497,1.13
240498,1.13
240499,1.13
240500,1.13
240501,1.13
240502,1.13
240503,1.13
240504,1.13
240505,1.13
240506,1.13
240507,1.13
240508,1.13
240509,1.13
240510,1.13
240511,1.13
240512,1.13
240513,1.12
240514,1.12
240515,1.12
240516,1.12
240517,1.12
240518,1.12
240519,1.12
240520,1.12
240521,1.11
240522,1.11
240523,1.11
240524,1.11
240525,1.11
240526,1.11
240527,1.11
240528,1.11
240529,1.11
240530,1.11
240531,1.11
240532,1.11
240533,1.1
240534,1.1
240535,1.09
240536,1.09
240537,1.1
240538,1.1
240539,1.1
240540,1.1
240541,1.1
240542,1.1
240543,1.1
240544,1.1
240545,1.1
240546,1.1
240547,1.1
240548,1.1
240549,1.1
240550,1.1
240551,1.1
240552,1.1
240553,1.1
240554,1.1
240555,1.1
240556,1.11
240557,1.11
240558,1.12
240559,1.13
240560,1.14
240561,1.15
240562,1.15
240563,1.15
240564,1.15
240565,1.16
240566,1.17
240567,1.18
240568,1.19
240569,1.19
240570,1.2
240571,1.2
240572,1.21
240573,1.21
240574,1.22
240575,1.22
240576,1.23
240577,1.23
240578,1.24
240579,1.24
240580,1.25
240581,1.24
240582,1.24
240583,1.24
240584,1.24
240585,1.24
240586,1.24
240587,1.24
240588,1.24
240589,1.23
240590,1.23
240591,1.22
240592,1.22
240593,1.22
240594,1.22
240595,1.22
240596,1.22
240597,1.22
240598,1.21
240599,1.21
240600,1.21
240601,1.21
240602,1.21
240603,1.21
240604,1.2
240605,1.19
240606,1.18
240607,1.17
240608,1.16
240609,1.15
240610,1.14
240611,1.15
240612,1.15
240613,1.15
240614,1.14
240615,1.14
240616,1.13
240617,1.13
240618,1.12
240619,1.12
240620,1.12
240621,1.13
240622,1.13
240623,1.13
240624,1.13
240625,1.13
240626,1.13
240627,1.12
240628,1.11
240629,1.12
240630,1.12
240631,1.12
240632,1.13
240633,1.13
240634,1.14
240635,1.14
240636,1.15
240637,1.16
240638,1.16
240639,1.17
240640,1.18
240641,1.19
240642,1.19
240643,1.2
240644,1.2
240645,1.21
240646,1.21
240647,1.22
240648,1.22
240649,1.23
240650,1.23
240651,1.24
240652,1.24
240653,1.25
240654,1.25
240655,1.25
240656,1.24
240657,1.24
240658,1.24
240659,1.24
240660,1.24
240661,1.24
240662,1.24
240663,1.24
240664,1.24
240665,1.24
240666,1.24
240667,1.24
240668,1.23
240669,1.22
240670,1.22
240671,1.22
240672,1.22
240673,1.22
240674,1.21
240675,1.21
240676,1.22
240677,1.22
240678,1.22
240679,1.22
240680,1.22
240681,1.22
240682,1.22
240683,1.22
240684,1.22
240685,1.22
240686,1.22
240687,1.22
240688,1.22
240689,1.22
240690,1.22
240691,1.22
240692,1.22
240693,1.22
240694,1.22
240695,1.22
240696,1.22
240697,1.22
240698,1.22
240699,1.22
240700,1.23
240701,1.23
240702,1.23
240703,1.23
240704,1.24
240705,1.24
240706,1.24
240707,1.24
240708,1.24
240709,1.24
240710,1.24
240711,1.24
240712,1.24
240713,1.25
240714,1.25
240715,1.25
240716,1.25
240717,1.25
240718,1.25
240719,1.25
240720,1.25
240721,1.25
240722,1.25
240723,1.25
240724,1.25
240725,1.25
240726,1.25
240727,1.25
240728,1.25
240729,1.25
240730,1.25
240731,1.25
240732,1.25
240733,1.24
240734,1.24
240735,1.24
240736,1.24
240737,1.24
240738,1.24
240739,1.24
240740,1.24
240741,1.24
240742,1.25
240743,1.25
240744,1.26
240745,1.26
240746,1.26
240747,1.27
240748,1.27
240749,1.27
240750,1.28
240751,1.28
240752,1.28
240753,1.28
240754,1.28
240755,1.28
240756,1.28
240757,1.29
240758,1.29
240759,1.29
240760,1.29
240761,1.28
240762,1.28
240763,1.28
240764,1.28
240765,1.28
240766,1.28
240767,1.28
240768,1.27
240769,1.27
240770,1.27
240771,1.27
240772,1.26
240773,1.26
240774,1.26
240775,1.26
240776,1.26
240777,1.26
240778,1.25
240779,1.25
240780,1.25
240781,1.25
240782,1.25
240783,1.25
240784,1.25
240785,1.25
240786,1.24
240787,1.24
240788,1.24
240789,1.24
240790,1.24
240791,1.24
240792,1.24
240793,1.24
240794,1.24
240795,1.23
240796,1.23
240797,1.23
240798,1.23
240799,1.23
240800,1.23
240801,1.23
240802,1.22
240803,1.22
240804,1.22
240805,1.22
240806,1.22
240807,1.22
240808,1.22
240809,1.22
240810,1.21
240811,1.21
240812,1.21
240813,1.21
240814,1.21
240815,1.21
240816,1.21
240817,1.21
240818,1.21
240819,1.21
240820,1.22
240821,1.23
240822,1.24
240823,1.24
240824,1.24
240825,1.24
240826,1.24
240827,1.24
240828,1.24
240829,1.25
240830,1.25
240831,1.24
240832,1.24
240833,1.25
240834,1.26
240835,1.26
240836,1.27
240837,1.29
240838,1.31
240839,1.34
240840,1.35
240841,1.32
240842,1.3
240843,1.3
240844,1.3
240845,1.3
240846,1.31
240847,1.31
240848,1.3
240849,1.3
240850,1.29
240851,1.29
240852,1.29
240853,1.28
240854,1.28
240855,1.28
240856,1.28
240857,1.28
240858,1.27
240859,1.27
240860,1.27
240861,1.27
240862,1.27
240863,1.3
240864,1.31
240865,1.32
240866,1.32
240867,1.28
240868,1.27
240869,1.27
240870,1.27
240871,1.27
240872,1.27
240873,1.27
240874,1.27
240875,1.26
240876,1.26
240877,1.25
240878,1.25
240879,1.24
240880,1.24
240881,1.24
240882,1.24
240883,1.23
240884,1.23
240885,1.23
240886,1.23
240887,1.22
240888,1.22
240889,1.22
240890,1.22
240891,1.21
240892,1.21
240893,1.21
240894,1.21
240895,1.2
240896,1.22
240897,1.22
240898,1.22
240899,1.22
240900,1.22
240901,1.2
240902,1.19
240903,1.18
240904,1.19
240905,1.18
240906,1.19
240907,1.19
240908,1.19
240909,1.19
240910,1.19
240911,1.19
240912,1.19
240913,1.19
240914,1.19
240915,1.19
240916,1.19
240917,1.19
240918,1.19
240919,1.19
240920,1.19
240921,1.19
240922,1.19
240923,1.19
240924,1.19
240925,1.19
240926,1.19
240927,1.19
240928,1.19
240929,1.19
240930,1.19
240931,1.19
240932,1.19
240933,1.19
240934,1.19
240935,1.19
240936,1.19
240937,1.2
240938,1.2
240939,1.2
240940,1.2
240941,1.2
240942,1.2
240943,1.2
240944,1.2
240945,1.2
240946,1.2
240947,1.2
240948,1.2
240949,1.2
240950,1.2
240951,1.2
240952,1.2
240953,1.2
240954,1.2
240955,1.2
240956,1.2
240957,1.2
240958,1.2
240959,1.2
240960,1.2
240961,1.2
240962,1.2
240963,1.2
240964,1.21
240965,1.22
240966,1.22
240967,1.22
240968,1.22
240969,1.22
240970,1.24
240971,1.27
240972,1.28
240973,1.24
240974,1.24
240975,1.25
240976,1.25
240977,1.25
240978,1.26
240979,1.3
240980,1.31
240981,1.27
240982,1.26
240983,1.27
240984,1.27
240985,1.27
240986,1.27
240987,1.28
240988,1.27
240989,1.26
240990,1.26
240991,1.26
240992,1.26
240993,1.25
240994,1.25
240995,1.25
240996,1.25
240997,1.25
240998,1.24
240999,1.24
241000,1.24
241001,1.24
241002,1.19
241003,1.19
241004,1.23
241005,1.24
241006,1.24
241007,1.24
241008,1.24
241009,1.25
241010,1.25
241011,1.25
241012,1.24
241013,1.23
241014,1.23
241015,1.22
241016,1.21
241017,1.21
241018,1.2
241019,1.2
241020,1.19
241021,1.19
241022,1.19
241023,1.19
241024,1.19
241025,1.19
241026,1.19
241027,1.19
241028,1.19
241029,1.18
241030,1.18
241031,1.18
241032,1.18
241033,1.18
241034,1.18
241035,1.18
241036,1.18
241037,1.18
241038,1.18
241039,1.18
241040,1.18
241041,1.18
241042,1.18
241043,1.18
241044,1.18
241045,1.18
241046,1.18
241047,1.18
241048,1.18
241049,1.17
241050,1.17
241051,1.17
241052,1.17
241053,1.17
241054,1.16
241055,1.16
241056,1.16
241057,1.16
241058,1.16
241059,1.15
241060,1.15
241061,1.15
241062,1.15
241063,1.15
241064,1.15
241065,1.15
241066,1.15
241067,1.15
241068,1.15
241069,1.15
241070,1.15
241071,1.15
241072,1.15
241073,1.15
241074,1.15
241075,1.15
241076,1.15
241077,1.15
241078,1.15
241079,1.15
241080,1.15
241081,1.15
241082,1.15
241083,1.15
241084,1.15
241085,1.15
241086,1.16
241087,1.16
241088,1.16
241089,1.16
241090,1.16
241091,1.16
241092,1.16
241093,1.16
241094,1.16
241095,1.16
241096,1.16
241097,1.16
241098,1.16
241099,1.16
241100,1.16
241101,1.16
241102,1.16
241103,1.16
241104,1.16
241105,1.16
241106,1.16
241107,1.16
241108,1.16
241109,1.16
241110,1.17
241111,1.16
241112,1.16
241113,1.16
241114,1.16
241115,1.15
241116,1.16
241117,1.16
241118,1.15
241119,1.15
241120,1.15
241121,1.14
241122,1.14
241123,1.14
241124,1.14
241125,1.14
241126,1.14
241127,1.14
241128,1.14
241129,1.14
241130,1.14
241131,1.14
241132,1.14
241133,1.14
241134,1.14
241135,1.14
241136,1.14
241137,1.14
241138,1.14
241139,1.14
241140,1.14
241141,1.14
241142,1.14
241143,1.14
241144,1.14
241145,1.13
241146,1.13
241147,1.13
241148,1.13
241149,1.13
241150,1.13
241151,1.13
241152,1.13
241153,1.13
241154,1.13
241155,1.13
241156,1.13
241157,1.13
241158,1.13
241159,1.13
241160,1.13
241161,1.13
241162,1.13
241163,1.13
241164,1.13
241165,1.13
241166,1.13
241167,1.13
241168,1.13
241169,1.13
241170,1.13
241171,1.13
241172,1.13
241173,1.13
241174,1.13
241175,1.13
241176,1.13
241177,1.13
241178,1.13
241179,1.13
241180,1.13
241181,1.13
241182,1.13
241183,1.13
241184,1.13
241185,1.13
241186,1.13
241187,1.13
241188,1.13
241189,1.13
241190,1.13
241191,1.13
241192,1.13
241193,1.13
241194,1.13
241195,1.13
241196,1.13
241197,1.13
241198,1.13
241199,1.13
241200,1.13
241201,1.13
241202,1.13
241203,1.13
241204,1.13
241205,1.13
241206,1.13
241207,1.13
241208,1.13
241209,1.13
241210,1.13
241211,1.13
241212,1.13
241213,1.13
241214,1.13
241215,1.13
241216,1.13
241217,1.13
241218,1.13
241219,1.13
241220,1.13
241221,1.13
241222,1.13
241223,1.13
241224,1.13
241225,1.13
241226,1.13
241227,1.13
241228,1.13
241229,1.13
241230,1.13
241231,1.13
241232,1.13
241233,1.13
241234,1.13
241235,1.13
241236,1.13
241237,1.13
241238,1.13
241239,1.13
241240,1.13
241241,1.13
241242,1.13
241243,1.13
241244,1.13
241245,1.13
241246,1.13
241247,1.14
241248,1.14
241249,1.13
241250,1.13
241251,1.13
241252,1.13
241253,1.13
241254,1.14
241255,1.14
241256,1.14
241257,1.13
241258,1.13
241259,1.13
241260,1.14
241261,1.13
241262,1.13
241263,1.13
241264,1.14
241265,1.14
241266,1.13
241267,1.14
241268,1.13
241269,1.13
241270,1.13
241271,1.13
241272,1.13
241273,1.13
241274,1.13
241275,1.13
241276,1.13
241277,1.13
241278,1.13
241279,1.13
241280,1.13
241281,1.13
241282,1.13
241283,1.13
241284,1.13
241285,1.13
241286,1.13
241287,1.13
241288,1.13
241289,1.13
241290,1.13
241291,1.13
241292,1.13
241293,1.13
241294,1.13
241295,1.14
241296,1.13
241297,1.14
241298,1.13
241299,1.15
241300,1.15
241301,1.15
241302,1.14
241303,1.15
241304,1.14
241305,1.15
241306,1.15
241307,1.16
241308,1.16
241309,1.16
241310,1.16
241311,1.17
241312,1.17
241313,1.17
241314,1.17
241315,1.17
241316,1.18
241317,1.18
241318,1.18
241319,1.18
241320,1.18
241321,1.18
241322,1.18
241323,1.18
241324,1.18
241325,1.18
241326,1.18
241327,1.18
241328,1.19
241329,1.19
241330,1.19
241331,1.19
241332,1.19
241333,1.19
241334,1.19
241335,1.19
241336,1.19
241337,1.2
241338,1.2
241339,1.2
241340,1.2
241341,1.2
241342,1.2
241343,1.2
241344,1.2
241345,1.2
241346,1.21
241347,1.21
241348,1.21
241349,1.21
241350,1.21
241351,1.21
241352,1.21
241353,1.21
241354,1.21
241355,1.21
241356,1.21
241357,1.21
241358,1.21
241359,1.21
241360,1.21
241361,1.21
241362,1.21
241363,1.21
241364,1.21
241365,1.21
241366,1.21
241367,1.21
241368,1.21
241369,1.21
241370,1.21
241371,1.21
241372,1.21
241373,1.21
241374,1.21
241375,1.21
241376,1.21
241377,1.21
241378,1.21
241379,1.21
241380,1.21
241381,1.21
241382,1.21
241383,1.21
241384,1.21
241385,1.21
241386,1.22
241387,1.22
241388,1.22
241389,1.22
241390,1.22
241391,1.22
241392,1.22
241393,1.22
241394,1.22
241395,1.22
241396,1.22
241397,1.22
241398,1.22
241399,1.22
241400,1.22
241401,1.22
241402,1.2
241403,1.21
241404,1.22
241405,1.22
241406,1.22
241407,1.22
241408,1.22
241409,1.22
241410,1.21
241411,1.21
241412,1.21
241413,1.22
241414,1.22
241415,1.22
241416,1.22
241417,1.22
241418,1.22
241419,1.22
241420,1.22
241421,1.22
241422,1.22
241423,1.22
241424,1.22
241425,1.22
241426,1.22
241427,1.22
241428,1.22
241429,1.21
241430,1.22
241431,1.22
241432,1.22
241433,1.22
241434,1.22
241435,1.22
241436,1.22
241437,1.22
241438,1.22
241439,1.22
241440,1.22
241441,1.22
241442,1.22
241443,1.22
241444,1.22
241445,1.22
241446,1.22
241447,1.22
241448,1.22
241449,1.22
241450,1.23
241451,1.23
241452,1.24
241453,1.24
241454,1.25
241455,1.25
241456,1.25
241457,1.26
241458,1.26
241459,1.27
241460,1.27
241461,1.27
241462,1.27
241463,1.27
241464,1.27
241465,1.27
241466,1.27
241467,1.28
241468,1.28
241469,1.28
241470,1.28
241471,1.28
241472,1.28
241473,1.28
241474,1.28
241475,1.27
241476,1.27
241477,1.27
241478,1.26
241479,1.26
241480,1.25
241481,1.25
241482,1.25
241483,1.25
241484,1.24
241485,1.24
241486,1.24
241487,1.23
241488,1.23
241489,1.23
241490,1.23
241491,1.22
241492,1.22
241493,1.22
241494,1.22
241495,1.21
241496,1.21
241497,1.21
241498,1.21
241499,1.21
241500,1.21
241501,1.2
241502,1.2
241503,1.2
241504,1.2
241505,1.2
241506,1.2
241507,1.2
241508,1.19
241509,1.19
241510,1.19
241511,1.19
241512,1.19
241513,1.19
241514,1.19
241515,1.18
241516,1.18
241517,1.18
241518,1.18
241519,1.18
241520,1.18
241521,1.18
241522,1.18
241523,1.18
241524,1.18
241525,1.18
241526,1.18
241527,1.18
241528,1.18
241529,1.18
241530,1.18
241531,1.18
241532,1.18
241533,1.18
241534,1.18
241535,1.18
241536,1.17
241537,1.17
241538,1.17
241539,1.17
241540,1.17
241541,1.17
241542,1.17
241543,1.17
241544,1.17
241545,1.17
241546,1.17
241547,1.17
241548,1.17
241549,1.17
241550,1.17
241551,1.17
241552,1.17
241553,1.17
241554,1.17
241555,1.17
241556,1.17
241557,1.17
241558,1.17
241559,1.17
241560,1.17
241561,1.17
241562,1.17
241563,1.17
241564,1.17
241565,1.17
241566,1.17
241567,1.17
241568,1.16
241569,1.16
241570,1.16
241571,1.16
241572,1.16
241573,1.16
241574,1.16
241575,1.16
241576,1.16
241577,1.16
241578,1.16
241579,1.16
241580,1.16
241581,1.16
241582,1.16
241583,1.16
241584,1.16
241585,1.16
241586,1.16
241587,1.16
241588,1.16
241589,1.16
241590,1.16
241591,1.16
241592,1.16
241593,1.16
241594,1.16
241595,1.16
241596,1.16
241597,1.16
241598,1.16
241599,1.16
241600,1.16
241601,1.16
241602,1.16
241603,1.16
241604,1.16
241605,1.16
241606,1.16
241607,1.16
241608,1.16
241609,1.16
241610,1.16
241611,1.16
241612,1.16
241613,1.16
241614,1.16
241615,1.16
241616,1.16
241617,1.16
241618,1.16
241619,1.16
241620,1.16
241621,1.16
241622,1.16
241623,1.16
241624,1.16
241625,1.16
241626,1.17
241627,1.17
241628,1.17
241629,1.17
241630,1.17
241631,1.17
241632,1.17
241633,1.17
241634,1.17
241635,1.17
241636,1.17
241637,1.17
241638,1.17
241639,1.17
241640,1.17
241641,1.16
241642,1.16
241643,1.16
241644,1.16
241645,1.16
241646,1.16
241647,1.16
241648,1.16
241649,1.16
241650,1.16
241651,1.16
241652,1.16
241653,1.16
241654,1.16
241655,1.16
241656,1.16
241657,1.16
241658,1.16
241659,1.16
241660,1.16
241661,1.16
241662,1.16
241663,1.16
241664,1.16
241665,1.16
241666,1.16
241667,1.16
241668,1.16
241669,1.16
241670,1.16
241671,1.16
241672,1.16
241673,1.17
241674,1.18
241675,1.18
241676,1.18
241677,1.19
241678,1.19
241679,1.19
241680,1.2
241681,1.2
241682,1.2
241683,1.21
241684,1.21
241685,1.21
241686,1.21
241687,1.21
241688,1.21
241689,1.21
241690,1.21
241691,1.21
241692,1.22
241693,1.22
241694,1.22
241695,1.22
241696,1.22
241697,1.22
241698,1.22
241699,1.22
241700,1.22
241701,1.22
241702,1.22
241703,1.22
241704,1.21
241705,1.2
241706,1.2
241707,1.19
241708,1.18
241709,1.18
241710,1.17
241711,1.17
241712,1.17
241713,1.16
241714,1.15
241715,1.14
241716,1.14
241717,1.14
241718,1.14
241719,1.13
241720,1.13
241721,1.12
241722,1.12
241723,1.11
241724,1.11
241725,1.12
241726,1.12
241727,1.12
241728,1.12
241729,1.12
241730,1.11
241731,1.11
241732,1.11
241733,1.11
241734,1.11
241735,1.11
241736,1.11
241737,1.11
241738,1.11
241739,1.11
241740,1.11
241741,1.11
241742,1.11
241743,1.11
241744,1.11
241745,1.11
241746,1.11
241747,1.11
241748,1.11
241749,1.11
241750,1.11
241751,1.11
241752,1.11
241753,1.11
241754,1.11
241755,1.11
241756,1.11
241757,1.11
241758,1.11
241759,1.11
241760,1.11
241761,1.11
241762,1.11
241763,1.11
241764,1.11
241765,1.11
241766,1.11
241767,1.11
241768,1.11
241769,1.11
241770,1.11
241771,1.11
241772,1.11
241773,1.11
241774,1.12
241775,1.12
241776,1.12
241777,1.12
241778,1.12
241779,1.12
241780,1.12
241781,1.12
241782,1.13
241783,1.13
241784,1.14
241785,1.14
241786,1.15
241787,1.15
241788,1.15
241789,1.15
241790,1.16
241791,1.16
241792,1.17
241793,1.17
241794,1.17
241795,1.17
241796,1.18
241797,1.18
241798,1.18
241799,1.18
241800,1.18
241801,1.18
241802,1.18
241803,1.18
241804,1.18
241805,1.18
241806,1.18
241807,1.18
241808,1.18
241809,1.18
241810,1.18
241811,1.18
241812,1.18
241813,1.18
241814,1.18
241815,1.18
241816,1.18
241817,1.18
241818,1.17
241819,1.18
241820,1.18
241821,1.18
241822,1.18
241823,1.18
241824,1.17
241825,1.17
241826,1.17
241827,1.18
241828,1.18
241829,1.18
241830,1.18
241831,1.18
241832,1.18
241833,1.18
241834,1.18
241835,1.18
241836,1.18
241837,1.18
241838,1.18
241839,1.18
241840,1.18
241841,1.18
241842,1.18
241843,1.18
241844,1.18
241845,1.18
241846,1.18
241847,1.18
241848,1.18
241849,1.18
241850,1.18
241851,1.19
241852,1.18
241853,1.18
241854,1.18
241855,1.18
241856,1.19
241857,1.18
241858,1.18
241859,1.18
241860,1.18
241861,1.18
241862,1.18
241863,1.18
241864,1.18
241865,1.18
241866,1.18
241867,1.18
241868,1.19
241869,1.19
241870,1.18
241871,1.18
241872,1.18
241873,1.18
241874,1.18
241875,1.18
241876,1.18
241877,1.18
241878,1.18
241879,1.18
241880,1.18
241881,1.18
241882,1.18
241883,1.19
241884,1.19
241885,1.18
241886,1.19
241887,1.19
241888,1.19
241889,1.2
241890,1.2
241891,1.2
241892,1.2
241893,1.2
241894,1.2
241895,1.2
241896,1.2
241897,1.2
241898,1.2
241899,1.21
241900,1.21
241901,1.21
241902,1.21
241903,1.21
241904,1.21
241905,1.21
241906,1.21
241907,1.21
241908,1.21
241909,1.21
241910,1.21
241911,1.21
241912,1.21
241913,1.21
241914,1.21
241915,1.21
241916,1.21
241917,1.21
241918,1.21
241919,1.21
241920,1.21
241921,1.21
241922,1.21
241923,1.21
241924,1.21
241925,1.21
241926,1.21
241927,1.21
241928,1.21
241929,1.21
241930,1.21
241931,1.21
241932,1.21
241933,1.21
241934,1.21
241935,1.21
241936,1.21
241937,1.21
241938,1.21
241939,1.2
241940,1.2
241941,1.2
241942,1.2
241943,1.2
241944,1.2
241945,1.2
241946,1.2
241947,1.2
241948,1.2
241949,1.19
241950,1.19
241951,1.19
241952,1.18
241953,1.18
241954,1.18
241955,1.18
241956,1.18
241957,1.18
241958,1.18
241959,1.18
241960,1.18
241961,1.19
241962,1.19
241963,1.19
241964,1.19
241965,1.19
241966,1.19
241967,1.19
241968,1.19
241969,1.19
241970,1.19
241971,1.19
241972,1.19
241973,1.19
241974,1.19
241975,1.19
241976,1.19
241977,1.19
241978,1.19
241979,1.19
241980,1.2
241981,1.2
241982,1.2
241983,1.19
241984,1.2
241985,1.2
241986,1.2
241987,1.2
241988,1.2
241989,1.2
241990,1.2
241991,1.19
241992,1.18
241993,1.18
241994,1.18
241995,1.19
241996,1.19
241997,1.19
241998,1.18
241999,1.19
242000,1.19
242001,1.19
242002,1.19
242003,1.19
242004,1.19
242005,1.19
242006,1.2
242007,1.2
242008,1.2
242009,1.22
242010,1.23
242011,1.23
242012,1.23
242013,1.22
242014,1.23
242015,1.23
242016,1.22
242017,1.23
242018,1.23
242019,1.23
242020,1.23
242021,1.23
242022,1.23
242023,1.2
242024,1.23
242025,1.23
242026,1.23
242027,1.23
242028,1.23
242029,1.22
242030,1.21
242031,1.2
242032,1.2
242033,1.21
242034,1.21
242035,1.21
242036,1.21
242037,1.21
242038,1.21
242039,1.21
242040,1.21
242041,1.21
242042,1.21
242043,1.21
242044,1.21
242045,1.21
242046,1.21
242047,1.21
242048,1.21
242049,1.21
242050,1.21
242051,1.21
242052,1.21
242053,1.21
242054,1.21
242055,1.21
242056,1.21
242057,1.21
242058,1.21
242059,1.21
242060,1.21
242061,1.21
242062,1.21
242063,1.21
242064,1.21
242065,1.21
242066,1.21
242067,1.21
242068,1.21
242069,1.19
242070,1.2
242071,1.2
242072,1.2
242073,1.2
242074,1.2
242075,1.2
242076,1.2
242077,1.2
242078,1.19
242079,1.19
242080,1.19
242081,1.19
242082,1.19
242083,1.19
242084,1.18
242085,1.18
242086,1.18
242087,1.18
242088,1.18
242089,1.18
242090,1.18
242091,1.18
242092,1.18
242093,1.18
242094,1.17
242095,1.17
242096,1.17
242097,1.17
242098,1.17
242099,1.17
242100,1.17
242101,1.16
242102,1.16
242103,1.16
242104,1.16
242105,1.16
242106,1.16
242107,1.16
242108,1.15
242109,1.15
242110,1.15
242111,1.15
242112,1.15
242113,1.15
242114,1.15
242115,1.15
242116,1.15
242117,1.15
242118,1.15
242119,1.15
242120,1.15
242121,1.15
242122,1.15
242123,1.15
242124,1.15
242125,1.15
242126,1.15
242127,1.15
242128,1.15
242129,1.15
242130,1.15
242131,1.15
242132,1.15
242133,1.15
242134,1.15
242135,1.15
242136,1.15
242137,1.15
242138,1.15
242139,1.15
242140,1.15
242141,1.15
242142,1.14
242143,1.15
242144,1.14
242145,1.15
242146,1.14
242147,1.15
242148,1.15
242149,1.16
242150,1.16
242151,1.17
242152,1.18
242153,1.18
242154,1.18
242155,1.19
242156,1.19
242157,1.19
242158,1.2
242159,1.21
242160,1.21
242161,1.2
242162,1.21
242163,1.21
242164,1.21
242165,1.22
242166,1.22
242167,1.22
242168,1.22
242169,1.22
242170,1.22
242171,1.22
242172,1.22
242173,1.22
242174,1.22
242175,1.22
242176,1.22
242177,1.22
242178,1.22
242179,1.22
242180,1.22
242181,1.22
242182,1.22
242183,1.22
242184,1.22
242185,1.22
242186,1.22
242187,1.22
242188,1.22
242189,1.22
242190,1.22
242191,1.22
242192,1.22
242193,1.22
242194,1.22
242195,1.22
242196,1.22
242197,1.22
242198,1.22
242199,1.23
242200,1.23
242201,1.23
242202,1.23
242203,1.23
242204,1.23
242205,1.23
242206,1.23
242207,1.23
242208,1.23
242209,1.23
242210,1.23
242211,1.24
242212,1.24
242213,1.24
242214,1.24
242215,1.23
242216,1.22
242217,1.22
242218,1.21
242219,1.21
242220,1.2
242221,1.2
242222,1.2
242223,1.2
